waterbodyID,stationID,sampleID,sampleDate,analysisID,analysisDate,analystName,frozen,filtered,dilution,sampleTemperatureC,ChlaUGL,PhycoUGL,analysisRep,fluorometerType,photosAnalysis,commentAnalysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0006018L-06,WW05_N,1,10/17/2015,943,12/01/2015,Vuarnelle Urena,Yes,No,1:1,20.8,0.8,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0006018L-06,WW05_O,1,10/17/2015,944,12/01/2015,Vuarnelle Urena,Yes,No,1:1,21.4,0.85,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0006018L-06,WW05_O,2,10/17/2015,945,12/01/2015,Vuarnelle Urena,Yes,No,1:1,21.1,0.62,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0006018L-06,WW05_O,3,10/17/2015,946,12/01/2015,Vuarnelle Urena,Yes,No,1:1,21.5,0.75,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0006018L-06,WW05_N,1,10/17/2015,947,12/01/2015,Vuarnelle Urena,Yes,No,1:2,20.8,0.8,1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0006018L-06,WW05_O,1,10/17/2015,948,12/01/2015,Vuarnelle Urena,Yes,No,1:2,21.4,0.32,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0006018L-06,WW05_O,2,10/17/2015,949,12/01/2015,Vuarnelle Urena,Yes,No,1:2,21.1,0.55,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0006018L-06,WW05_O,3,10/17/2015,950,12/01/2015,Vuarnelle Urena,Yes,No,1:2,21.5,0.37,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_N,1,07/31/2015,286,08/20/2015,Vuarnelle Urena,Yes,No,1:1,21.19,1.34,4,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,1,07/31/2015,287,08/20/2015,Vuarnelle Urena,Yes,No,1:1,21.18,1.49,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,2,07/31/2015,288,08/20/2015,Vuarnelle Urena,Yes,No,1:1,21.19,1.42,20.74,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,3,07/31/2015,289,08/20/2015,Vuarnelle Urena,Yes,No,1:1,22,1.42,38.2,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_N,1,07/31/2015,290,08/20/2015,Vuarnelle Urena,Yes,No,1:2,21.19,0.5,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,1,07/31/2015,291,08/20/2015,Vuarnelle Urena,Yes,No,1:2,21.18,0.45,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,2,07/31/2015,292,08/20/2015,Vuarnelle Urena,Yes,No,1:2,21.19,0.6,14.02,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,3,07/31/2015,293,08/20/2015,Vuarnelle Urena,Yes,No,1:2,22,0.72,14.02,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_N,1,07/31/2015,414,09/18/2015,Vuarnelle Urena,Yes,No,1:1,23.5,1.39,28.8,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,1,07/31/2015,415,09/18/2015,Vuarnelle Urena,Yes,No,1:1,23.5,1.54,23.43,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,2,07/31/2015,416,09/18/2015,Vuarnelle Urena,Yes,No,1:1,23.5,1.27,5.5,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,3,07/31/2015,417,09/18/2015,Vuarnelle Urena,Yes,No,1:1,23.5,1.17,20.74,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_N,1,07/31/2015,418,09/18/2015,Vuarnelle Urena,Yes,No,1:2,23.5,0.77,23.43,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,1,07/31/2015,419,09/18/2015,Vuarnelle Urena,Yes,No,1:2,23.5,0.8,18.05,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,2,07/31/2015,420,09/18/2015,Vuarnelle Urena,Yes,No,1:2,23.5,0.45,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,3,07/31/2015,421,09/18/2015,Vuarnelle Urena,Yes,No,1:2,23.5,0.52,8.5,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_N,1,08/02/2015,422,09/18/2015,Vuarnelle Urena,Yes,No,1:1,23.3,1.96,27.46,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,1,08/02/2015,423,09/18/2015,Vuarnelle Urena,Yes,No,1:1,23.3,1.39,24.77,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,2,08/02/2015,424,09/18/2015,Vuarnelle Urena,Yes,No,1:1,23.5,1.39,28.8,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_N,1,08/02/2015,425,09/18/2015,Vuarnelle Urena,Yes,No,1:2,23.3,0.72,16.71,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,1,08/02/2015,426,09/18/2015,Vuarnelle Urena,Yes,No,1:2,23.3,0.52,5.5,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,2,08/02/2015,427,09/18/2015,Vuarnelle Urena,Yes,No,1:2,23.5,0.85,18.05,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_N,1,08/02/2015,428,09/18/2015,Vuarnelle Urena,Yes,No,1:4,23.3,0.12,12.68,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_N,1,08/02/2015,429,09/18/2015,Vuarnelle Urena,Yes,No,1:4,23.3,0.12,12.68,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,2,08/02/2015,430,09/18/2015,Vuarnelle Urena,Yes,No,1:4,23.5,0.35,14.02,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,2,08/02/2015,431,09/18/2015,Vuarnelle Urena,Yes,No,1:4,23.5,0.35,14.02,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_N,1,08/07/2015,218,08/07/2015,Sophie Fournier,No,No,1:1,21.7,3.31,166.11,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,1,08/07/2015,219,08/07/2015,Sophie Fournier,No,No,1:1,21.4,3.33,191.75,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,2,08/07/2015,220,08/07/2015,Sophie Fournier,No,No,1:1,21.5,3.93,195.8,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,3,08/07/2015,221,08/07/2015,Sophie Fournier,No,No,1:1,21.5,4.25,210.64,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_N,1,08/07/2015,222,08/07/2015,Sophie Fournier,No,No,1:2,21.7,1.47,67.76,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,1,08/07/2015,223,08/07/2015,Sophie Fournier,No,No,1:2,21.4,1.79,122.93,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,2,08/07/2015,224,08/07/2015,Sophie Fournier,No,No,1:2,21.5,1.79,121.69,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,3,08/07/2015,225,08/07/2015,Sophie Fournier,No,No,1:2,21.5,1.79,102.69,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_N,1,08/07/2015,294,08/20/2015,Vuarnelle Urena,Yes,No,1:1,21.9,1.99,54.32,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,1,08/07/2015,295,08/20/2015,Vuarnelle Urena,Yes,No,1:1,22.1,1.84,38.86,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,2,08/07/2015,296,08/20/2015,Vuarnelle Urena,Yes,No,1:1,22.2,1.77,75.82,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,3,08/07/2015,297,08/20/2015,Vuarnelle Urena,Yes,No,1:1,22.2,1.39,26.11,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_N,1,08/07/2015,298,08/20/2015,Vuarnelle Urena,Yes,No,1:2,21.9,0.82,12.68,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,1,08/07/2015,299,08/20/2015,Vuarnelle Urena,Yes,No,1:2,22.1,0.67,4,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,2,08/07/2015,300,08/20/2015,Vuarnelle Urena,Yes,No,1:2,22.2,0.95,24.77,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,3,08/07/2015,301,08/20/2015,Vuarnelle Urena,Yes,No,1:2,22.2,0.52,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,2,08/07/2015,302,08/20/2015,Vuarnelle Urena,Yes,No,1:4,22.2,0.27,5.5,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,2,08/07/2015,303,08/20/2015,Vuarnelle Urena,Yes,No,1:4,22.2,0.27,5.5,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_N,1,08/21/2015,304,08/24/2015,Vuarnelle Urena,Yes,No,1:1,15.4,2.88,430.58,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,1,08/21/2015,305,08/24/2015,Vuarnelle Urena,Yes,No,1:1,5.4,3.13,558.77,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,2,08/21/2015,306,08/24/2015,Vuarnelle Urena,Yes,No,1:1,4.4,3.16,687.86,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,3,08/21/2015,307,08/24/2015,Vuarnelle Urena,Yes,No,1:1,7.7,2.86,620.83,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_N,1,08/21/2015,308,08/24/2015,Vuarnelle Urena,Yes,No,1:2,15.4,1.29,187.76,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,1,08/21/2015,309,08/24/2015,Vuarnelle Urena,Yes,No,1:2,5.4,1.22,210.64,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,2,08/21/2015,310,08/24/2015,Vuarnelle Urena,Yes,No,1:2,4.4,1.47,234.93,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,3,08/21/2015,311,08/24/2015,Vuarnelle Urena,Yes,No,1:2,7.7,1.29,186.35,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_N,1,08/21/2015,678,10/29/2015,Sophie Fournier,Yes,No,1:1,22.4,1.62,15.37,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,1,08/21/2015,679,10/29/2015,Sophie Fournier,Yes,No,1:1,22.5,1.59,22.08,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,2,08/21/2015,680,10/29/2015,Sophie Fournier,Yes,No,1:1,22.4,1.72,22.08,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,3,08/21/2015,681,10/29/2015,Sophie Fournier,Yes,No,1:1,22.7,1.69,18.05,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_N,1,08/21/2015,682,10/29/2015,Sophie Fournier,Yes,No,1:2,22.4,0.77,7,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,1,08/21/2015,683,10/29/2015,Sophie Fournier,Yes,No,1:2,22.5,0.7,12.68,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,2,08/21/2015,684,10/29/2015,Sophie Fournier,Yes,No,1:2,22.4,0.75,8.5,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,3,08/21/2015,685,10/29/2015,Sophie Fournier,Yes,No,1:2,22.7,0.82,7,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_N,1,09/05/2015,760,11/03/2015,Vuarnelle Urena,Yes,No,1:1,21.5,2.59,202.54,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,1,09/05/2015,761,11/03/2015,Vuarnelle Urena,Yes,No,1:1,21.6,2.21,74.47,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,2,09/05/2015,762,11/03/2015,Vuarnelle Urena,Yes,No,1:1,21.1,1.96,71.79,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,3,09/05/2015,763,11/03/2015,Vuarnelle Urena,Yes,No,1:1,21.6,2.39,118.89,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_N,1,09/05/2015,764,11/03/2015,Vuarnelle Urena,Yes,No,1:2,21.5,1.09,78.5,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,1,09/05/2015,765,11/03/2015,Vuarnelle Urena,Yes,No,1:2,21.6,1.14,43.58,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,2,09/05/2015,766,11/03/2015,Vuarnelle Urena,Yes,No,1:2,21.1,0.9,24.77,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,3,09/05/2015,767,11/03/2015,Vuarnelle Urena,Yes,No,1:2,21.6,1.19,54.32,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_N,1,09/05/2015,768,11/03/2015,Vuarnelle Urena,Yes,No,1:4,21.5,0.45,78.5,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_N,1,09/05/2015,769,11/03/2015,Vuarnelle Urena,Yes,No,1:4,21.5,0.45,78.5,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,1,09/05/2015,770,11/03/2015,Vuarnelle Urena,Yes,No,1:4,21.6,0.6,43.58,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,1,09/05/2015,771,11/03/2015,Vuarnelle Urena,Yes,No,1:4,21.6,0.6,43.58,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,2,09/05/2015,772,11/03/2015,Vuarnelle Urena,Yes,No,1:4,21.1,0.45,24.77,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,2,09/05/2015,773,11/03/2015,Vuarnelle Urena,Yes,No,1:4,21.1,0.45,24.77,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,3,09/05/2015,774,11/03/2015,Vuarnelle Urena,Yes,No,1:4,21.6,0.65,54.32,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,3,09/05/2015,775,11/03/2015,Vuarnelle Urena,Yes,No,1:4,21.6,0.65,54.32,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_N,1,09/18/2015,398,09/18/2015,Vuarnelle Urena,No,No,1:1,22.6,3.03,207.94,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,1,09/18/2015,399,09/18/2015,Vuarnelle Urena,No,No,1:1,22.2,2.8,189.05,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,2,09/18/2015,400,09/18/2015,Vuarnelle Urena,No,No,1:1,22.5,2.47,189.05,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,3,09/18/2015,401,09/18/2015,Vuarnelle Urena,No,No,1:1,29.9,2.88,191.75,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_N,1,09/18/2015,402,09/18/2015,Vuarnelle Urena,No,No,1:2,22.6,1.54,106.74,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,1,09/18/2015,403,09/18/2015,Vuarnelle Urena,No,No,1:2,22.2,2.19,124.28,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,2,09/18/2015,404,09/18/2015,Vuarnelle Urena,No,No,1:2,22.5,1.54,104.04,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,3,09/18/2015,405,09/18/2015,Vuarnelle Urena,No,No,1:2,29.9,1.96,109.94,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_N,1,09/18/2015,406,09/18/2015,Vuarnelle Urena,No,No,1:4,22.6,1.52,77.16,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_N,1,09/18/2015,407,09/18/2015,Vuarnelle Urena,No,No,1:4,22.6,1.52,77.16,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,1,09/18/2015,408,09/18/2015,Vuarnelle Urena,No,No,1:4,22.2,1.19,74.46,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,1,09/18/2015,409,09/18/2015,Vuarnelle Urena,No,No,1:4,22.2,1.19,74.46,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,2,09/18/2015,410,09/18/2015,Vuarnelle Urena,No,No,1:4,22.5,0.95,70.44,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,2,09/18/2015,411,09/18/2015,Vuarnelle Urena,No,No,1:4,22.5,0.95,70.44,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,3,09/18/2015,412,09/18/2015,Vuarnelle Urena,No,No,1:4,29.9,0.9,116.19,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,3,09/18/2015,413,09/18/2015,Vuarnelle Urena,No,No,1:4,29.9,0.9,116.19,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_N,1,09/18/2015,776,11/03/2015,Vuarnelle Urena,Yes,No,1:1,22,2.04,230.88,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,1,09/18/2015,777,11/03/2015,Vuarnelle Urena,Yes,No,1:1,21.8,2.29,408.99,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,2,09/18/2015,778,11/03/2015,Vuarnelle Urena,Yes,No,1:1,21.9,2.36,399.55,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,3,09/18/2015,779,11/03/2015,Vuarnelle Urena,Yes,No,1:1,22.2,2.26,306.44,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_N,1,09/18/2015,780,11/03/2015,Vuarnelle Urena,Yes,No,1:2,22,0.92,98.65,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,1,09/18/2015,781,11/03/2015,Vuarnelle Urena,Yes,No,1:2,21.8,1.17,187.7,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,2,09/18/2015,782,11/03/2015,Vuarnelle Urena,Yes,No,1:2,21.9,1.12,166.11,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,3,09/18/2015,783,11/03/2015,Vuarnelle Urena,Yes,No,1:2,22.2,1.09,143.17,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_N,1,09/18/2015,784,11/03/2015,Vuarnelle Urena,Yes,No,1:4,22,0.5,98.65,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_N,1,09/18/2015,785,11/03/2015,Vuarnelle Urena,Yes,No,1:4,22,0.5,98.65,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0007024L-02,WW59_O,1,09/18/2015,786,11/03/2015,Vuarnelle Urena,Yes,No,1:4,21.8,0.7,187.7,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
